Date,bitcoin,ethereum,solana,cardano,dogecoin,bitcoin_MA30,ethereum_MA30,solana_MA30,cardano_MA30,dogecoin_MA30,bitcoin_return,ethereum_return,solana_return,cardano_return,dogecoin_return,bitcoin_Vol30_return,ethereum_Vol30_return,solana_Vol30_return,cardano_Vol30_return,dogecoin_Vol30_return
2025-01-13,94454.77089638807,3264.070968533687,188.39194289058088,0.969186964876666,0.3358234445663888,,,,,,-0.0011087073737424359,-0.0059625592337037864,0.0017462487698452313,-0.027427137308475753,-0.01668342155540264,,,,,
2025-01-14,94456.3493746993,3134.5520394596483,183.11428850097792,0.9450610027794694,0.33821090679385296,,,,,,1.671133291689836e-05,-0.04048890592545145,-0.028414110021074915,-0.025208060872128197,0.007084126223456555,,,,,
2025-01-15,96574.07768799194,3224.8006483414138,187.70452520232413,0.9944214498919838,0.356394690318903,,,,,,0.022172541884869123,0.02838486011876077,0.024758566765170506,0.05091163203563122,0.05236911190779259,,,,,
2025-01-16,100313.15239828422,3447.0340476747956,205.75854800567018,1.084480992215901,0.38697448017199143,,,,,,0.03798645867029524,0.06664303109694056,0.09183433228844387,0.08669569268976492,0.08231995075686638,,,,,
2025-01-17,100044.57926776377,3309.4466139900196,211.23399374041628,1.0906700675315832,0.3776524144889539,,,,,,-0.002680937632399997,-0.04073317566022232,0.026263109803761103,0.005690723860638208,-0.02438451395163196,,,,,
2025-01-18,104160.69358484233,3477.284285084809,219.77905400813702,1.1369537229272808,0.4149142593534293,96577.84042601782,3391.6734228419145,196.541845953082,0.9602275896306712,0.34195030401905485,0.04031895794904691,0.04947062197780718,0.03965624765172322,0.04156026468871506,0.09409766072171674,,,,,
2025-01-19,104334.61575724394,3309.0995676199964,262.5615764589647,1.1009310555353091,0.39642227480400194,96793.9491589007,3387.487559444645,198.7971657827332,0.9674043114529373,0.3446236548271674,0.0016683561207382067,-0.04957549285452807,0.17786288976709738,-0.032196276987774664,-0.04559190129573126,0.022732687329194694,0.0337930280426328,0.05126923481889198,0.05043473171578947,0.047902529454075346
2025-01-20,101275.33714814208,3208.1365439891497,251.97488550305266,0.9917829386728937,0.3578609618648825,96913.41258660788,3378.8034802424013,200.72559581601703,0.968776574275046,0.3459722766233469,-0.029760275280057365,-0.030985865743257172,-0.0411562096665375,-0.10440724338264289,-0.10233545733716409,0.023461924993110877,0.03415144765589363,0.052060045119831345,0.05290574989345459,0.05193725056453744
2025-01-21,101764.90860170545,3263.069869880814,242.47150410221352,1.0068201561876229,0.35358407263326513,97065.48204104885,3376.3192351345397,202.7736823581372,0.9721819157710015,0.34707723700113063,0.0048224173540825505,0.016978177469599683,-0.03844522722681383,0.015048011591642685,-0.012023249993582147,0.02344079725484892,0.03363815221088133,0.05072590481362075,0.05206795560677909,0.052007211484862086
2025-01-22,106182.2368201815,3326.0285404709143,250.3984908388754,1.0046310219001418,0.37151241373320587,97435.08080343418,3377.9905389035193,205.11519892547216,0.9762430961034689,0.34906395201678275,0.042491497764343925,0.019110531597732267,0.03216941759050485,-0.002176672420046237,0.049460992471906474,0.024157449873783685,0.03365160940928175,0.05080892472120009,0.051812569653695476,0.052345316700143765
2025-01-23,103673.53509537787,3237.2996671291435,256.1143343782641,0.9802503420918104,0.3632014802889421,97736.034944792,3372.0791464084637,207.32427053219544,0.9781555987965693,0.35039061680927047,-0.023909956982149278,-0.02703941552138621,0.022570351233741428,-0.024567620535360823,-0.02262455635870121,0.024636570781840176,0.033095293489622694,0.050259582804730044,0.05150151370254777,0.052270604313722276
2025-01-24,104067.60991206947,3332.580893146162,253.49503131499628,0.9880340956541441,0.35227019866787745,97915.09814160012,3366.5799999157502,209.19073871026563,0.9798615225577743,0.35088888989392175,0.003793906973615983,0.029007500556418927,-0.010279740936397795,0.007909216767190886,-0.030559231415988503,0.023520315594132712,0.033242308693974314,0.050071715497591276,0.05145577658185355,0.052120029301352754
2025-01-25,104835.19253555956,3311.8499838687,253.62637885441316,0.9715690918885032,0.35057447566433303,98098.10608699635,3360.4913017992703,211.066362696277,0.9816887742479179,0.3514254541056943,0.007348738924215794,-0.006240106016927253,0.0005180122145113102,-0.01680482186159629,-0.004825323021436372,0.02352632184045311,0.033252640999934135,0.05006448048970646,0.051386592258262864,0.05210037601697641
2025-01-26,104796.04077738234,3320.1314101789453,257.0742996969564,0.9775990304899743,0.3543296524535725,98402.03036472063,3360.2360229329565,213.36402047709774,0.9856306774262014,0.3528390386618239,-0.0003735298219993273,0.0024974227527333926,0.013502912273614215,0.006187211629957173,0.01065453346935075,0.022327734957674313,0.03204457553511238,0.04893111108116008,0.04982427960593688,0.05034029973124049
2025-01-27,102552.24874280207,3232.2767744705584,241.06731630326192,0.9541780430020652,0.33592378142649937,98676.04041379635,3357.0248769050027,215.2746422253855,0.9882976149553104,0.3536644623611307,-0.021643579796107294,-0.026817590866555212,-0.06428893174365694,-0.024249314771947424,-0.053343408197838435,0.022566676283938672,0.032413991757339375,0.050445701553232365,0.050029346151322464,0.05141983523526758
2025-01-28,101958.46953745594,3173.5346079397173,234.97914713600687,0.9331646231189152,0.33346281138571465,98901.83541661533,3349.5482264860425,216.6130254260219,0.9898169321205618,0.35398538222007947,-0.0058068435613526335,-0.018340787662195275,-0.02557944063283365,-0.02226865170829593,-0.007352944188179211,0.02258798899767083,0.03229996813661757,0.049935036941586596,0.050179380885243464,0.05095737127931593
2025-01-29,101313.11264498268,3076.4937692857234,226.88945614638288,0.9162358892529787,0.31904612732195853,99156.82425412674,3340.186994029851,217.845060197019,0.9917200168450402,0.35412079607223906,-0.006349722414583251,-0.031055423059781068,-0.03503385307473888,-0.018307777672117626,-0.044195656963490634,0.022383156744136393,0.03268294719153673,0.05017449636011701,0.0499106816935859,0.05136458274493906
2025-01-30,103718.97939813645,3114.4358854363104,228.6145425527223,0.9416326058959792,0.32444430413016984,99526.5474963602,3332.017725485815,219.10885611250214,0.994470084079855,0.35448779702309496,0.02346927409087364,0.012257477735662803,0.007574443512787587,0.02734133098850137,0.016778193363846953,0.02254135987869613,0.032795082893679224,0.0501740862352075,0.05011933167327143,0.051439359810408
2025-01-31,104781.5135100103,3248.249484352305,239.04719726337646,0.9609684445044405,0.331229318699267,99902.3359884467,3329.0721245053605,220.76203989902737,0.9983603316155913,0.3549901950739597,0.010192237871411826,0.04206819136298123,0.04462364547120871,0.020326388799254577,0.020697055785410354,0.02254811360115059,0.03377420747280277,0.0505990238474721,0.05006073520426442,0.05154683125524492
2025-02-01,102382.39409722165,3296.390634843652,231.50782299297455,0.9425307818897108,0.3286011882787202,100168.94325450786,3327.319570762696,222.0240742840675,0.9992860799477078,0.3551405638099701,-0.02316259334279779,0.014711891843201087,-0.03204734494314993,-0.019372993708798865,-0.007966119453289839,0.023047908561970396,0.03388554530159562,0.051035555587812226,0.04811939792175369,0.05138443980833498
2025-02-02,100674.78762544956,3125.0386801320924,214.46366422580272,0.8982630053120425,0.3082767330501114,100296.36461494448,3316.549512201735,222.24357553262843,0.997166576880271,0.3541157540776737,-0.01681936795001983,-0.05338146212355721,-0.07647333911158967,-0.0481056742306099,-0.06384695827519768,0.022888184515779418,0.03473161867460686,0.05165653276286487,0.048000419116459726,0.051969280360380246
